equipment_type,weapon_id,save_level,display_level,slots,source
7,85,5,6,0,mhxx-romfs-native-table
7,86,0,1,1,mhxx-romfs-native-table
7,86,1,2,1,mhxx-romfs-native-table
7,86,2,3,2,mhxx-romfs-native-table
7,86,3,4,2,mhxx-romfs-native-table
7,86,4,5,2,mhxx-romfs-native-table
7,86,5,6,2,mhxx-romfs-native-table
7,86,6,7,2,mhxx-romfs-native-table
7,87,0,1,3,mhxx-romfs-native-table
7,87,1,2,3,mhxx-romfs-native-table
7,87,2,3,3,mhxx-romfs-native-table
7,87,3,4,3,mhxx-romfs-native-table
7,87,4,5,3,mhxx-romfs-native-table
7,88,0,1,0,mhxx-romfs-native-table
7,88,1,2,0,mhxx-romfs-native-table
7,88,2,3,0,mhxx-romfs-native-table
7,88,3,4,0,mhxx-romfs-native-table
7,88,4,5,0,mhxx-romfs-native-table
7,88,5,6,0,mhxx-romfs-native-table
7,88,6,7,0,mhxx-romfs-native-table
7,89,0,1,0,mhxx-romfs-native-table
7,89,1,2,0,mhxx-romfs-native-table
7,89,2,3,0,mhxx-romfs-native-table
7,89,3,4,0,mhxx-romfs-native-table
7,89,4,5,1,mhxx-romfs-native-table
7,89,5,6,1,mhxx-romfs-native-table
7,90,0,1,0,mhxx-romfs-native-table
7,90,1,2,0,mhxx-romfs-native-table
7,90,2,3,0,mhxx-romfs-native-table
7,90,3,4,0,mhxx-romfs-native-table
7,90,4,5,1,mhxx-romfs-native-table
7,90,5,6,2,mhxx-romfs-native-table
7,91,0,1,1,mhxx-romfs-native-table
7,91,1,2,1,mhxx-romfs-native-table
7,91,2,3,1,mhxx-romfs-native-table
7,91,3,4,1,mhxx-romfs-native-table
7,91,4,5,1,mhxx-romfs-native-table
7,92,0,1,1,mhxx-romfs-native-table
7,92,1,2,1,mhxx-romfs-native-table
7,92,2,3,1,mhxx-romfs-native-table
7,92,3,4,2,mhxx-romfs-native-table
7,92,4,5,2,mhxx-romfs-native-table
7,92,5,6,2,mhxx-romfs-native-table
7,92,6,7,3,mhxx-romfs-native-table
7,93,0,1,2,mhxx-romfs-native-table
7,93,1,2,2,mhxx-romfs-native-table
7,93,2,3,2,mhxx-romfs-native-table
7,93,3,4,2,mhxx-romfs-native-table
7,93,4,5,2,mhxx-romfs-native-table
7,93,5,6,2,mhxx-romfs-native-table
7,94,0,1,3,mhxx-romfs-native-table
7,94,1,2,3,mhxx-romfs-native-table
7,94,2,3,3,mhxx-romfs-native-table
7,94,3,4,3,mhxx-romfs-native-table
7,94,4,5,3,mhxx-romfs-native-table
7,95,0,1,0,mhxx-romfs-native-table
7,95,1,2,0,mhxx-romfs-native-table
7,95,2,3,0,mhxx-romfs-native-table
7,95,3,4,0,mhxx-romfs-native-table
7,95,4,5,0,mhxx-romfs-native-table
7,95,5,6,0,mhxx-romfs-native-table
7,95,6,7,0,mhxx-romfs-native-table
7,95,7,8,0,mhxx-romfs-native-table
7,95,8,9,0,mhxx-romfs-native-table
7,95,9,10,0,mhxx-romfs-native-table
7,95,10,11,0,mhxx-romfs-native-table
7,95,11,12,0,mhxx-romfs-native-table
7,95,12,13,0,mhxx-romfs-native-table
7,95,13,14,0,mhxx-romfs-native-table
7,95,14,15,0,mhxx-romfs-native-table
7,96,0,1,0,mhxx-romfs-native-table
7,96,1,2,0,mhxx-romfs-native-table
7,96,2,3,0,mhxx-romfs-native-table
7,96,3,4,0,mhxx-romfs-native-table
7,96,4,5,0,mhxx-romfs-native-table
7,96,5,6,0,mhxx-romfs-native-table
7,96,6,7,0,mhxx-romfs-native-table
7,96,7,8,0,mhxx-romfs-native-table
7,96,8,9,0,mhxx-romfs-native-table
7,96,9,10,0,mhxx-romfs-native-table
7,96,10,11,0,mhxx-romfs-native-table
7,96,11,12,0,mhxx-romfs-native-table
7,96,12,13,0,mhxx-romfs-native-table
7,96,13,14,0,mhxx-romfs-native-table
7,96,14,15,0,mhxx-romfs-native-table
7,97,0,1,0,mhxx-romfs-native-table
7,97,1,2,0,mhxx-romfs-native-table
7,97,2,3,0,mhxx-romfs-native-table
7,97,3,4,0,mhxx-romfs-native-table
7,97,4,5,0,mhxx-romfs-native-table
7,97,5,6,0,mhxx-romfs-native-table
7,97,6,7,0,mhxx-romfs-native-table
7,97,7,8,0,mhxx-romfs-native-table
7,97,8,9,0,mhxx-romfs-native-table
7,97,9,10,0,mhxx-romfs-native-table
7,97,10,11,0,mhxx-romfs-native-table
7,97,11,12,0,mhxx-romfs-native-table
7,97,12,13,0,mhxx-romfs-native-table
7,97,13,14,0,mhxx-romfs-native-table
7,97,14,15,0,mhxx-romfs-native-table
7,98,0,1,0,mhxx-romfs-native-table
7,98,1,2,0,mhxx-romfs-native-table
7,98,2,3,0,mhxx-romfs-native-table
7,98,3,4,0,mhxx-romfs-native-table
7,98,4,5,0,mhxx-romfs-native-table
7,98,5,6,0,mhxx-romfs-native-table
7,98,6,7,0,mhxx-romfs-native-table
7,98,7,8,0,mhxx-romfs-native-table
7,98,8,9,0,mhxx-romfs-native-table
7,98,9,10,0,mhxx-romfs-native-table
7,98,10,11,0,mhxx-romfs-native-table
7,98,11,12,0,mhxx-romfs-native-table
7,98,12,13,0,mhxx-romfs-native-table
7,98,13,14,0,mhxx-romfs-native-table
7,98,14,15,0,mhxx-romfs-native-table
7,99,0,1,0,mhxx-romfs-native-table
7,99,1,2,0,mhxx-romfs-native-table
7,99,2,3,0,mhxx-romfs-native-table
7,99,3,4,0,mhxx-romfs-native-table
7,99,4,5,0,mhxx-romfs-native-table
7,99,5,6,0,mhxx-romfs-native-table
7,99,6,7,0,mhxx-romfs-native-table
7,99,7,8,0,mhxx-romfs-native-table
7,99,8,9,0,mhxx-romfs-native-table
7,99,9,10,0,mhxx-romfs-native-table
7,99,10,11,0,mhxx-romfs-native-table
7,99,11,12,0,mhxx-romfs-native-table
7,99,12,13,0,mhxx-romfs-native-table
7,99,13,14,0,mhxx-romfs-native-table
7,99,14,15,0,mhxx-romfs-native-table
7,100,0,1,0,mhxx-romfs-native-table
7,100,1,2,0,mhxx-romfs-native-table
7,100,2,3,0,mhxx-romfs-native-table
7,100,3,4,0,mhxx-romfs-native-table
7,100,4,5,0,mhxx-romfs-native-table
7,100,5,6,0,mhxx-romfs-native-table
7,100,6,7,0,mhxx-romfs-native-table
7,100,7,8,0,mhxx-romfs-native-table
7,100,8,9,0,mhxx-romfs-native-table
7,100,9,10,0,mhxx-romfs-native-table
7,100,10,11,0,mhxx-romfs-native-table
7,100,11,12,0,mhxx-romfs-native-table
7,100,12,13,0,mhxx-romfs-native-table
7,100,13,14,0,mhxx-romfs-native-table
7,100,14,15,0,mhxx-romfs-native-table
7,101,0,1,0,mhxx-romfs-native-table
7,101,1,2,0,mhxx-romfs-native-table
7,101,2,3,0,mhxx-romfs-native-table
7,101,3,4,0,mhxx-romfs-native-table
7,101,4,5,0,mhxx-romfs-native-table
7,101,5,6,0,mhxx-romfs-native-table
7,101,6,7,0,mhxx-romfs-native-table
7,101,7,8,0,mhxx-romfs-native-table
7,101,8,9,0,mhxx-romfs-native-table
7,101,9,10,0,mhxx-romfs-native-table
7,101,10,11,0,mhxx-romfs-native-table
7,101,11,12,0,mhxx-romfs-native-table
7,101,12,13,0,mhxx-romfs-native-table
7,101,13,14,0,mhxx-romfs-native-table
7,101,14,15,0,mhxx-romfs-native-table
7,102,0,1,0,mhxx-romfs-native-table
7,102,1,2,0,mhxx-romfs-native-table
7,102,2,3,0,mhxx-romfs-native-table
7,102,3,4,0,mhxx-romfs-native-table
7,102,4,5,0,mhxx-romfs-native-table
7,102,5,6,0,mhxx-romfs-native-table
7,102,6,7,0,mhxx-romfs-native-table
7,102,7,8,0,mhxx-romfs-native-table
7,102,8,9,0,mhxx-romfs-native-table
7,102,9,10,0,mhxx-romfs-native-table
7,102,10,11,0,mhxx-romfs-native-table
7,102,11,12,0,mhxx-romfs-native-table
7,102,12,13,0,mhxx-romfs-native-table
7,102,13,14,0,mhxx-romfs-native-table
7,102,14,15,0,mhxx-romfs-native-table
7,103,0,1,0,mhxx-romfs-native-table
7,103,1,2,0,mhxx-romfs-native-table
7,103,2,3,0,mhxx-romfs-native-table
7,103,3,4,0,mhxx-romfs-native-table
7,103,4,5,0,mhxx-romfs-native-table
7,103,5,6,0,mhxx-romfs-native-table
7,103,6,7,0,mhxx-romfs-native-table
7,103,7,8,0,mhxx-romfs-native-table
7,103,8,9,0,mhxx-romfs-native-table
7,103,9,10,0,mhxx-romfs-native-table
7,103,10,11,0,mhxx-romfs-native-table
7,103,11,12,0,mhxx-romfs-native-table
7,103,12,13,0,mhxx-romfs-native-table
7,103,13,14,0,mhxx-romfs-native-table
7,103,14,15,0,mhxx-romfs-native-table
7,104,0,1,0,mhxx-romfs-native-table
7,104,1,2,0,mhxx-romfs-native-table
7,104,2,3,0,mhxx-romfs-native-table
7,104,3,4,0,mhxx-romfs-native-table
7,104,4,5,0,mhxx-romfs-native-table
7,104,5,6,0,mhxx-romfs-native-table
7,104,6,7,0,mhxx-romfs-native-table
7,104,7,8,0,mhxx-romfs-native-table
7,104,8,9,0,mhxx-romfs-native-table
7,104,9,10,0,mhxx-romfs-native-table
7,104,10,11,0,mhxx-romfs-native-table
7,104,11,12,0,mhxx-romfs-native-table
7,104,12,13,0,mhxx-romfs-native-table
7,104,13,14,0,mhxx-romfs-native-table
7,104,14,15,0,mhxx-romfs-native-table
7,105,0,1,0,mhxx-romfs-native-table
7,105,1,2,0,mhxx-romfs-native-table
7,105,2,3,0,mhxx-romfs-native-table
7,105,3,4,0,mhxx-romfs-native-table
7,105,4,5,0,mhxx-romfs-native-table
7,105,5,6,0,mhxx-romfs-native-table
7,105,6,7,0,mhxx-romfs-native-table
7,105,7,8,0,mhxx-romfs-native-table
7,105,8,9,0,mhxx-romfs-native-table
7,105,9,10,0,mhxx-romfs-native-table
7,105,10,11,0,mhxx-romfs-native-table
7,105,11,12,0,mhxx-romfs-native-table
7,105,12,13,0,mhxx-romfs-native-table
7,105,13,14,0,mhxx-romfs-native-table
7,105,14,15,0,mhxx-romfs-native-table
7,106,0,1,2,mhxx-romfs-native-table
7,106,1,2,2,mhxx-romfs-native-table
7,106,2,3,2,mhxx-romfs-native-table
7,106,3,4,2,mhxx-romfs-native-table
7,106,4,5,2,mhxx-romfs-native-table
7,107,0,1,1,mhxx-romfs-native-table
7,107,1,2,2,mhxx-romfs-native-table
7,107,2,3,2,mhxx-romfs-native-table
7,107,3,4,2,mhxx-romfs-native-table
7,107,4,5,2,mhxx-romfs-native-table
7,108,0,1,0,mhxx-romfs-native-table
7,108,1,2,0,mhxx-romfs-native-table
7,108,2,3,0,mhxx-romfs-native-table
7,108,3,4,0,mhxx-romfs-native-table
7,108,4,5,0,mhxx-romfs-native-table
7,109,0,1,0,mhxx-romfs-native-table
7,109,1,2,0,mhxx-romfs-native-table
7,109,2,3,0,mhxx-romfs-native-table
7,109,3,4,0,mhxx-romfs-native-table
7,109,4,5,0,mhxx-romfs-native-table
7,110,0,1,0,mhxx-romfs-native-table
7,110,1,2,0,mhxx-romfs-native-table
7,110,2,3,0,mhxx-romfs-native-table
7,110,3,4,0,mhxx-romfs-native-table
7,110,4,5,0,mhxx-romfs-native-table
7,111,0,1,3,mhxx-romfs-native-table
7,111,1,2,3,mhxx-romfs-native-table
7,111,2,3,3,mhxx-romfs-native-table
7,112,0,1,1,mhxx-romfs-native-table
7,112,1,2,1,mhxx-romfs-native-table
7,112,2,3,2,mhxx-romfs-native-table
7,112,3,4,2,mhxx-romfs-native-table
7,112,4,5,2,mhxx-romfs-native-table
7,112,5,6,2,mhxx-romfs-native-table
7,113,0,1,0,mhxx-romfs-native-table
7,113,1,2,0,mhxx-romfs-native-table
7,113,2,3,0,mhxx-romfs-native-table
7,113,3,4,0,mhxx-romfs-native-table
7,113,4,5,0,mhxx-romfs-native-table
7,114,0,1,0,mhxx-romfs-native-table
7,114,1,2,0,mhxx-romfs-native-table
7,114,2,3,0,mhxx-romfs-native-table
7,114,3,4,0,mhxx-romfs-native-table
7,114,4,5,0,mhxx-romfs-native-table
7,115,0,1,0,mhxx-romfs-native-table
7,115,1,2,0,mhxx-romfs-native-table
7,115,2,3,0,mhxx-romfs-native-table
7,115,3,4,0,mhxx-romfs-native-table
7,115,4,5,0,mhxx-romfs-native-table
7,116,0,1,0,mhxx-romfs-native-table
7,116,1,2,0,mhxx-romfs-native-table
7,116,2,3,0,mhxx-romfs-native-table
7,116,3,4,0,mhxx-romfs-native-table
7,116,4,5,0,mhxx-romfs-native-table
7,117,0,1,0,mhxx-romfs-native-table
7,117,1,2,0,mhxx-romfs-native-table
7,117,2,3,0,mhxx-romfs-native-table
7,117,3,4,0,mhxx-romfs-native-table
7,117,4,5,0,mhxx-romfs-native-table
7,118,0,1,0,mhxx-romfs-native-table
7,118,1,2,0,mhxx-romfs-native-table
7,118,2,3,0,mhxx-romfs-native-table
7,118,3,4,0,mhxx-romfs-native-table
7,118,4,5,0,mhxx-romfs-native-table
7,119,0,1,1,mhxx-romfs-native-table
7,119,1,2,1,mhxx-romfs-native-table
7,119,2,3,1,mhxx-romfs-native-table
7,120,0,1,3,mhxx-romfs-native-table
7,120,1,2,3,mhxx-romfs-native-table
7,120,2,3,3,mhxx-romfs-native-table
7,121,0,1,0,mhxx-romfs-native-table
7,121,1,2,0,mhxx-romfs-native-table
7,121,2,3,0,mhxx-romfs-native-table
7,122,0,1,2,mhxx-romfs-native-table
7,122,1,2,2,mhxx-romfs-native-table
7,122,2,3,2,mhxx-romfs-native-table
7,123,0,1,2,mhxx-romfs-native-table
7,123,1,2,2,mhxx-romfs-native-table
7,123,2,3,2,mhxx-romfs-native-table
7,124,0,1,0,mhxx-romfs-native-table
7,124,1,2,0,mhxx-romfs-native-table
7,124,2,3,0,mhxx-romfs-native-table
7,124,3,4,0,mhxx-romfs-native-table
7,124,4,5,0,mhxx-romfs-native-table
7,125,0,1,0,mhxx-romfs-native-table
7,125,1,2,0,mhxx-romfs-native-table
7,125,2,3,1,mhxx-romfs-native-table
7,125,3,4,1,mhxx-romfs-native-table
7,125,4,5,1,mhxx-romfs-native-table
7,126,0,1,0,mhxx-romfs-native-table
7,126,1,2,0,mhxx-romfs-native-table
7,126,2,3,0,mhxx-romfs-native-table
7,126,3,4,1,mhxx-romfs-native-table
7,126,4,5,1,mhxx-romfs-native-table
7,126,5,6,1,mhxx-romfs-native-table
7,127,0,1,1,mhxx-romfs-native-table
7,127,1,2,1,mhxx-romfs-native-table
7,127,2,3,1,mhxx-romfs-native-table
7,127,3,4,2,mhxx-romfs-native-table
7,127,4,5,2,mhxx-romfs-native-table
7,127,5,6,2,mhxx-romfs-native-table
7,128,0,1,1,mhxx-romfs-native-table
7,128,1,2,1,mhxx-romfs-native-table
7,128,2,3,1,mhxx-romfs-native-table
7,129,0,1,3,mhxx-romfs-native-table
7,129,1,2,3,mhxx-romfs-native-table
7,129,2,3,3,mhxx-romfs-native-table
7,130,0,1,1,mhxx-romfs-native-table
7,130,1,2,1,mhxx-romfs-native-table
7,130,2,3,2,mhxx-romfs-native-table
7,130,3,4,2,mhxx-romfs-native-table
7,130,4,5,3,mhxx-romfs-native-table
7,131,0,1,0,mhxx-romfs-native-table
7,131,1,2,0,mhxx-romfs-native-table
7,131,2,3,0,mhxx-romfs-native-table
7,132,0,1,2,mhxx-romfs-native-table
7,132,1,2,2,mhxx-romfs-native-table
7,132,2,3,3,mhxx-romfs-native-table
7,133,0,1,0,mhxx-romfs-native-table
7,133,1,2,0,mhxx-romfs-native-table
7,133,2,3,0,mhxx-romfs-native-table
7,134,0,1,2,mhxx-romfs-native-table
7,134,1,2,2,mhxx-romfs-native-table
7,134,2,3,2,mhxx-romfs-native-table
7,134,3,4,2,mhxx-romfs-native-table
7,134,4,5,2,mhxx-romfs-native-table
7,134,5,6,2,mhxx-romfs-native-table
7,135,0,1,0,mhxx-romfs-native-table
7,135,1,2,0,mhxx-romfs-native-table
7,135,2,3,0,mhxx-romfs-native-table
7,136,0,1,0,mhxx-romfs-native-table
7,136,1,2,0,mhxx-romfs-native-table
7,136,2,3,0,mhxx-romfs-native-table
8,0,0,1,0,mhxx-romfs-native-table
8,1,0,1,0,mhxx-romfs-native-table
8,1,1,2,0,mhxx-romfs-native-table
8,1,2,3,0,mhxx-romfs-native-table
8,1,3,4,0,mhxx-romfs-native-table
8,1,4,5,0,mhxx-romfs-native-table
8,1,5,6,1,mhxx-romfs-native-table
8,1,6,7,1,mhxx-romfs-native-table
8,1,7,8,1,mhxx-romfs-native-table
8,1,8,9,2,mhxx-romfs-native-table
8,1,9,10,2,mhxx-romfs-native-table
8,1,10,11,3,mhxx-romfs-native-table
8,2,0,1,0,mhxx-romfs-native-table
8,2,1,2,0,mhxx-romfs-native-table
8,2,2,3,0,mhxx-romfs-native-table
8,2,3,4,0,mhxx-romfs-native-table
8,2,4,5,0,mhxx-romfs-native-table
8,2,5,6,0,mhxx-romfs-native-table
8,2,6,7,1,mhxx-romfs-native-table
8,2,7,8,2,mhxx-romfs-native-table
8,3,0,1,0,mhxx-romfs-native-table
8,3,1,2,0,mhxx-romfs-native-table
8,3,2,3,0,mhxx-romfs-native-table
8,3,3,4,0,mhxx-romfs-native-table
8,3,4,5,0,mhxx-romfs-native-table
8,3,5,6,0,mhxx-romfs-native-table
8,3,6,7,0,mhxx-romfs-native-table
8,4,0,1,1,mhxx-romfs-native-table
8,4,1,2,1,mhxx-romfs-native-table
8,4,2,3,1,mhxx-romfs-native-table
8,4,3,4,1,mhxx-romfs-native-table
8,4,4,5,1,mhxx-romfs-native-table
8,4,5,6,1,mhxx-romfs-native-table
8,5,0,1,0,mhxx-romfs-native-table
8,5,1,2,1,mhxx-romfs-native-table
8,5,2,3,2,mhxx-romfs-native-table
8,5,3,4,2,mhxx-romfs-native-table
8,5,4,5,2,mhxx-romfs-native-table
8,5,5,6,2,mhxx-romfs-native-table
8,5,6,7,2,mhxx-romfs-native-table
8,5,7,8,2,mhxx-romfs-native-table
8,6,0,1,0,mhxx-romfs-native-table
8,6,1,2,0,mhxx-romfs-native-table
8,6,2,3,1,mhxx-romfs-native-table
8,6,3,4,2,mhxx-romfs-native-table
8,6,4,5,2,mhxx-romfs-native-table
8,6,5,6,2,mhxx-romfs-native-table
8,6,6,7,2,mhxx-romfs-native-table
8,7,0,1,1,mhxx-romfs-native-table
8,7,1,2,1,mhxx-romfs-native-table
8,7,2,3,1,mhxx-romfs-native-table
8,7,3,4,2,mhxx-romfs-native-table
8,7,4,5,2,mhxx-romfs-native-table
8,7,5,6,3,mhxx-romfs-native-table
8,7,6,7,3,mhxx-romfs-native-table
8,8,0,1,1,mhxx-romfs-native-table
8,8,1,2,1,mhxx-romfs-native-table
8,8,2,3,1,mhxx-romfs-native-table
8,8,3,4,1,mhxx-romfs-native-table
8,8,4,5,1,mhxx-romfs-native-table
8,8,5,6,2,mhxx-romfs-native-table
8,8,6,7,2,mhxx-romfs-native-table
8,8,7,8,2,mhxx-romfs-native-table
8,9,0,1,1,mhxx-romfs-native-table
8,9,1,2,1,mhxx-romfs-native-table
8,9,2,3,1,mhxx-romfs-native-table
8,9,3,4,1,mhxx-romfs-native-table
8,9,4,5,1,mhxx-romfs-native-table
8,9,5,6,1,mhxx-romfs-native-table
8,9,6,7,1,mhxx-romfs-native-table
8,9,7,8,1,mhxx-romfs-native-table
8,10,0,1,0,mhxx-romfs-native-table
8,10,1,2,1,mhxx-romfs-native-table
8,10,2,3,1,mhxx-romfs-native-table
8,10,3,4,1,mhxx-romfs-native-table
8,10,4,5,1,mhxx-romfs-native-table
8,10,5,6,1,mhxx-romfs-native-table
8,10,6,7,1,mhxx-romfs-native-table
8,10,7,8,1,mhxx-romfs-native-table
8,10,8,9,1,mhxx-romfs-native-table
8,11,0,1,0,mhxx-romfs-native-table
8,11,1,2,0,mhxx-romfs-native-table
8,11,2,3,0,mhxx-romfs-native-table
8,11,3,4,0,mhxx-romfs-native-table
8,11,4,5,0,mhxx-romfs-native-table
8,11,5,6,0,mhxx-romfs-native-table
8,11,6,7,0,mhxx-romfs-native-table
8,11,7,8,0,mhxx-romfs-native-table
8,11,8,9,0,mhxx-romfs-native-table
8,11,9,10,0,mhxx-romfs-native-table
8,11,10,11,0,mhxx-romfs-native-table
8,12,0,1,1,mhxx-romfs-native-table
8,12,1,2,1,mhxx-romfs-native-table
8,12,2,3,1,mhxx-romfs-native-table
8,12,3,4,1,mhxx-romfs-native-table
8,12,4,5,1,mhxx-romfs-native-table
8,12,5,6,1,mhxx-romfs-native-table
8,13,0,1,0,mhxx-romfs-native-table
8,13,1,2,0,mhxx-romfs-native-table
8,13,2,3,0,mhxx-romfs-native-table
8,13,3,4,0,mhxx-romfs-native-table
8,13,4,5,0,mhxx-romfs-native-table
8,13,5,6,0,mhxx-romfs-native-table
8,13,6,7,0,mhxx-romfs-native-table
8,13,7,8,0,mhxx-romfs-native-table
8,14,0,1,2,mhxx-romfs-native-table
8,14,1,2,3,mhxx-romfs-native-table
8,14,2,3,3,mhxx-romfs-native-table
8,14,3,4,3,mhxx-romfs-native-table
8,14,4,5,3,mhxx-romfs-native-table
8,14,5,6,3,mhxx-romfs-native-table
8,15,0,1,1,mhxx-romfs-native-table
8,15,1,2,1,mhxx-romfs-native-table
8,15,2,3,1,mhxx-romfs-native-table
8,15,3,4,1,mhxx-romfs-native-table
8,15,4,5,1,mhxx-romfs-native-table
8,16,0,1,0,mhxx-romfs-native-table
8,16,1,2,0,mhxx-romfs-native-table
8,16,2,3,0,mhxx-romfs-native-table
8,16,3,4,0,mhxx-romfs-native-table
8,16,4,5,0,mhxx-romfs-native-table
8,16,5,6,0,mhxx-romfs-native-table
8,16,6,7,0,mhxx-romfs-native-table
8,16,7,8,0,mhxx-romfs-native-table
8,17,0,1,0,mhxx-romfs-native-table
8,17,1,2,0,mhxx-romfs-native-table
8,17,2,3,0,mhxx-romfs-native-table
8,17,3,4,0,mhxx-romfs-native-table
8,17,4,5,0,mhxx-romfs-native-table
8,17,5,6,0,mhxx-romfs-native-table
8,17,6,7,0,mhxx-romfs-native-table
8,17,7,8,0,mhxx-romfs-native-table
8,18,0,1,1,mhxx-romfs-native-table
8,18,1,2,1,mhxx-romfs-native-table
8,18,2,3,1,mhxx-romfs-native-table
8,18,3,4,1,mhxx-romfs-native-table
8,18,4,5,2,mhxx-romfs-native-table
8,18,5,6,2,mhxx-romfs-native-table
8,18,6,7,2,mhxx-romfs-native-table
8,18,7,8,2,mhxx-romfs-native-table
8,19,0,1,1,mhxx-romfs-native-table
8,19,1,2,1,mhxx-romfs-native-table
8,19,2,3,1,mhxx-romfs-native-table
8,19,3,4,1,mhxx-romfs-native-table
8,19,4,5,1,mhxx-romfs-native-table
8,19,5,6,1,mhxx-romfs-native-table
8,19,6,7,2,mhxx-romfs-native-table
8,20,0,1,0,mhxx-romfs-native-table
8,20,1,2,1,mhxx-romfs-native-table
8,20,2,3,1,mhxx-romfs-native-table
8,20,3,4,1,mhxx-romfs-native-table
8,20,4,5,1,mhxx-romfs-native-table
8,20,5,6,1,mhxx-romfs-native-table
8,20,6,7,1,mhxx-romfs-native-table
8,20,7,8,1,mhxx-romfs-native-table
8,21,0,1,2,mhxx-romfs-native-table
8,21,1,2,2,mhxx-romfs-native-table
8,21,2,3,2,mhxx-romfs-native-table
8,21,3,4,2,mhxx-romfs-native-table
8,21,4,5,2,mhxx-romfs-native-table
8,22,0,1,0,mhxx-romfs-native-table
8,22,1,2,0,mhxx-romfs-native-table
8,22,2,3,0,mhxx-romfs-native-table
8,22,3,4,0,mhxx-romfs-native-table
8,22,4,5,0,mhxx-romfs-native-table
8,22,5,6,0,mhxx-romfs-native-table
8,22,6,7,0,mhxx-romfs-native-table
8,23,0,1,2,mhxx-romfs-native-table
8,23,1,2,2,mhxx-romfs-native-table
8,23,2,3,3,mhxx-romfs-native-table
8,23,3,4,3,mhxx-romfs-native-table
8,23,4,5,3,mhxx-romfs-native-table
8,23,5,6,3,mhxx-romfs-native-table
8,23,6,7,3,mhxx-romfs-native-table
8,23,7,8,3,mhxx-romfs-native-table
8,23,8,9,3,mhxx-romfs-native-table
8,24,0,1,0,mhxx-romfs-native-table
8,24,1,2,0,mhxx-romfs-native-table
8,24,2,3,1,mhxx-romfs-native-table
8,24,3,4,2,mhxx-romfs-native-table
8,24,4,5,2,mhxx-romfs-native-table
8,24,5,6,2,mhxx-romfs-native-table
8,24,6,7,2,mhxx-romfs-native-table
8,25,0,1,1,mhxx-romfs-native-table
8,25,1,2,1,mhxx-romfs-native-table
8,25,2,3,2,mhxx-romfs-native-table
8,25,3,4,2,mhxx-romfs-native-table
8,25,4,5,2,mhxx-romfs-native-table
8,25,5,6,3,mhxx-romfs-native-table
8,25,6,7,3,mhxx-romfs-native-table
8,25,7,8,3,mhxx-romfs-native-table
8,26,0,1,0,mhxx-romfs-native-table
8,26,1,2,0,mhxx-romfs-native-table
8,26,2,3,0,mhxx-romfs-native-table
8,26,3,4,0,mhxx-romfs-native-table
8,26,4,5,0,mhxx-romfs-native-table
8,26,5,6,0,mhxx-romfs-native-table
8,26,6,7,0,mhxx-romfs-native-table
8,26,7,8,0,mhxx-romfs-native-table
8,27,0,1,1,mhxx-romfs-native-table
8,27,1,2,1,mhxx-romfs-native-table
8,27,2,3,1,mhxx-romfs-native-table
8,27,3,4,1,mhxx-romfs-native-table
8,27,4,5,1,mhxx-romfs-native-table
8,27,5,6,1,mhxx-romfs-native-table
8,27,6,7,1,mhxx-romfs-native-table
8,28,0,1,2,mhxx-romfs-native-table
8,28,1,2,2,mhxx-romfs-native-table
8,28,2,3,2,mhxx-romfs-native-table
8,28,3,4,2,mhxx-romfs-native-table
8,28,4,5,2,mhxx-romfs-native-table
8,28,5,6,2,mhxx-romfs-native-table
8,29,0,1,0,mhxx-romfs-native-table
8,29,1,2,0,mhxx-romfs-native-table
8,29,2,3,0,mhxx-romfs-native-table
8,29,3,4,0,mhxx-romfs-native-table
8,29,4,5,0,mhxx-romfs-native-table
8,29,5,6,0,mhxx-romfs-native-table
8,29,6,7,0,mhxx-romfs-native-table
8,29,7,8,0,mhxx-romfs-native-table
8,29,8,9,0,mhxx-romfs-native-table
8,29,9,10,0,mhxx-romfs-native-table
8,29,10,11,0,mhxx-romfs-native-table
8,30,0,1,0,mhxx-romfs-native-table
8,30,1,2,0,mhxx-romfs-native-table
8,30,2,3,0,mhxx-romfs-native-table
8,30,3,4,0,mhxx-romfs-native-table
8,30,4,5,0,mhxx-romfs-native-table
8,30,5,6,0,mhxx-romfs-native-table
8,30,6,7,0,mhxx-romfs-native-table
8,30,7,8,0,mhxx-romfs-native-table
8,31,0,1,1,mhxx-romfs-native-table
8,31,1,2,1,mhxx-romfs-native-table
8,31,2,3,1,mhxx-romfs-native-table
8,31,3,4,1,mhxx-romfs-native-table
8,31,4,5,1,mhxx-romfs-native-table
8,32,0,1,2,mhxx-romfs-native-table
8,32,1,2,2,mhxx-romfs-native-table
8,32,2,3,2,mhxx-romfs-native-table
8,32,3,4,2,mhxx-romfs-native-table
8,32,4,5,2,mhxx-romfs-native-table
8,33,0,1,2,mhxx-romfs-native-table
8,33,1,2,2,mhxx-romfs-native-table
8,33,2,3,2,mhxx-romfs-native-table
8,33,3,4,2,mhxx-romfs-native-table
8,33,4,5,2,mhxx-romfs-native-table
8,33,5,6,2,mhxx-romfs-native-table
8,33,6,7,2,mhxx-romfs-native-table
8,33,7,8,2,mhxx-romfs-native-table
8,33,8,9,2,mhxx-romfs-native-table
8,34,0,1,1,mhxx-romfs-native-table
8,34,1,2,1,mhxx-romfs-native-table
8,34,2,3,1,mhxx-romfs-native-table
8,34,3,4,1,mhxx-romfs-native-table
